"1-Stage:stage_duration","1-Stage:stage_update_count","2-Stage:stage_duration","2-Stage:stage_update_count","3-Stage:stage_duration","3-Stage:stage_update_count","4-Stage:stage_duration","4-Stage:stage_update_count","5-Stage:stage_duration","5-Stage:stage_update_count","Amount","Amount_count","CloseDate","CloseDate_count","Competition","Competition_count","ForecastCategoryName","ForecastCategoryName_count","Incremental_from_Partner","Incremental_from_Partner_count","Lead_Conversion_Notes","Lead_Conversion_Notes_count","Meeting_Completed_Date","Meeting_Completed_Date_count","Owner","Owner_count","Region","Region_count","Scheduled_Meeting_Date","Scheduled_Meeting_Date_count","Solution_Category","Solution_Category_count","Who_Won_the_Deal","Who_Won_the_Deal_count","Why_Closed_Lost","Why_Closed_Lost_count","created","created_count","opportunityCreatedFromLead","opportunityCreatedFromLead_count","outcome"
"55.0","15.0","0.0","0.0","49.0","2.0","19.0","3.0","0.0","0.0","90000.0","10.0","2014-01-31","15.0","No","0.0","Omitted","10.0","No","0.0","null","5.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","3"
"0.0","1.0","0.0","0.0","0.0","1.0","205.0","36.0","0.0","0.0","264188.0","6.0","2014-02-10","18.0","No","0.0","Omitted","15.0","Yes","3.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","Juniper","3.0","Customer Internal Politics","3.0","No","0.0","No","0.0","3"
"0.0","4.0","0.0","0.0","0.0","2.0","3.0","3.0","7.0","10.0","287490.0","8.0","2014-03-07","16.0","No","0.0","Closed","20.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","4.0","No","0.0","2"
"0.0","0.0","0.0","0.0","30.0","20.0","0.0","0.0","0.0","0.0","27399.71","5.0","2013-09-24","20.0","No","0.0","Closed","10.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"7.0","4.0","0.0","0.0","116.0","8.0","15.0","6.0","51.0","18.0","34450.0","4.0","2014-01-31","28.0","No","0.0","Closed","16.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"87.0","25.0","0.0","0.0","100.0","39.0","0.0","0.0","0.0","0.0","25000.0","24.0","2014-03-07","48.0","No","0.0","Closed","24.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"36.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","1.0","0.0","0.0","2013-11-28","1.0","No","0.0","Commit","1.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","2"
"2.0","1.0","0.0","0.0","0.0","0.0","25.0","5.0","6.0","2.0","86000.0","1.0","2014-03-04","2.0","No","0.0","Closed","3.0","Yes","1.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","2"
"0.0","2.0","0.0","0.0","68.0","6.0","0.0","0.0","3.0","3.0","276067.0","4.0","2013-10-18","3.0","No","0.0","Closed","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"74.0","4.0","0.0","0.0","0.0","0.0","9.0","3.0","19.0","6.0","0.0","0.0","2013-10-31","9.0","No","0.0","Closed","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"49.0","4.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","2014-06-30","4.0","No","0.0","Omitted","4.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","4"
"203.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","17.0","4.0","33000.0","2.0","2014-02-21","7.0","No","0.0","Closed","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"4.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","91.0","16.0","0.0","0.0","2014-02-03","16.0","No","0.0","Omitted","8.0","No","0.0","No","0.0","No","0.0","Kelly Reynolds","8.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","4.0","No","0.0","4"
"82.0","7.0","0.0","0.0","24.0","56.0","0.0","0.0","0.0","0.0","43727.6","48.0","2013-12-11","24.0","No","0.0","Closed","12.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40000.0","5.0","2014-02-10","5.0","No","0.0","Closed","10.0","No","0.0","No","0.0","No","0.0","00540000002LwOcAAK","10.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","5.0","No","0.0","2"
"61.0","12.0","0.0","0.0","11.0","2.0","8.0","5.0","0.0","0.0","316728.25","20.0","2014-01-28","4.0","No","0.0","Closed","8.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"13.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","70000.0","16.0","2014-02-14","40.0","No","0.0","Closed","16.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","8.0","No","0.0","2"
"28.0","7.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","41640.55","5.0","No","0.0","No","0.0","Omitted","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","4"
"131.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2014-05-30","2.0","No","0.0","Omitted","3.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","Cisco/Meraki","1.0","Customer Internal Politics","1.0","No","0.0","No","0.0","3"
"68.0","115.0","0.0","0.0","0.0","0.0","21.0","40.0","26.0","1.0","112584.22","114.0","2013-12-13","38.0","No","0.0","Commit","38.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"31.0","25.0","0.0","0.0","19.0","9.0","0.0","0.0","0.0","0.0","10000.0","8.0","2013-09-30","32.0","No","0.0","Closed","8.0","No","8.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","8.0","No","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","18.0","2.0","0.0","0.0","0.0","0.0","No","0.0","No","0.0","Closed","1.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"68.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","104.0","56.0","9480.0","6.0","2014-03-14","66.0","No","0.0","Closed","12.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","6.0","No","0.0","2"
"68.0","72.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","15.0","1038.2","54.0","2014-03-28","90.0","No","0.0","Closed","24.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","6.0","No","0.0","No","0.0","null","6.0","No","0.0","2"
"18.0","4.0","0.0","0.0","17.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","2013-12-12","12.0","No","0.0","Closed","8.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","4.0","No","0.0","2"
"0.0","8.0","0.0","0.0","0.0","0.0","79.0","13.0","17.0","6.0","99186.01","12.0","2014-01-17","8.0","null","1.0","Closed","4.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","2"
"0.0","4.0","0.0","1.0","0.0","2.0","1.0","11.0","30.0","7.0","700000.0","12.0","2014-03-28","21.0","No","0.0","Closed","18.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"0.0","3.0","248.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","26360.0","2.0","2014-04-04","4.0","No","0.0","Omitted","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","4"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","4.0","110000.0","2.0","2013-09-24","2.0","No","0.0","Closed","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"79.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","102.0","71.0","46000.0","14.0","2014-01-22","119.0","No","0.0","Closed","7.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","7.0","No","0.0","null","14.0","No","0.0","No","0.0","2"
"156.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","10.0","220000.0","9.0","2014-01-30","12.0","No","0.0","Closed","6.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"44.0","6.0","0.0","0.0","27.0","5.0","0.0","0.0","11.0","2.0","0.0","0.0","2014-01-22","10.0","No","0.0","Closed","4.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","2.0","No","0.0","2"
"3.0","9.0","0.0","0.0","37.0","5.0","60.0","2.0","0.0","0.0","1320.0","4.0","2013-10-21","8.0","No","0.0","Closed","12.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","4.0","No","0.0","2"
"0.0","57.0","0.0","0.0","0.0","0.0","17.0","57.0","0.0","0.0","4080.0","112.0","2013-08-21","84.0","No","0.0","Omitted","56.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","14.0","No","0.0","2"
"6.0","1.0","0.0","0.0","0.0","0.0","49.0","6.0","0.0","0.0","31000.0","1.0","2013-11-30","2.0","No","0.0","Closed","2.0","No","1.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","2"
"0.0","1.0","0.0","0.0","51.0","4.0","38.0","3.0","0.0","0.0","24576.6","3.0","2013-12-31","3.0","No","0.0","Closed","6.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"27.0","5.0","0.0","0.0","0.0","0.0","81.0","14.0","115.0","16.0","10000.0","6.0","2014-03-25","27.0","No","0.0","Closed","9.0","No","3.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","3.0","No","0.0","2"
"10.0","8.0","0.0","0.0","0.0","0.0","21.0","4.0","20.0","5.0","36805.2","6.0","2013-10-11","6.0","No","0.0","Closed","6.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","2"
"89.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","4.0","1420000.0","28.0","No","0.0","No","0.0","Closed","14.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","7.0","No","0.0","2"
"64.0","2.0","0.0","0.0","0.0","0.0","60.0","8.0","0.0","0.0","0.0","0.0","2014-01-24","9.0","No","0.0","Omitted","1.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","4"
"36.0","5.0","0.0","0.0","39.0","6.0","0.0","0.0","0.0","0.0","23548.0","2.0","2014-02-26","6.0","No","0.0","Best Case","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","2.0","No","0.0","2"
"57.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","1.0","18685.0","2.0","2013-09-16","3.0","No","0.0","Closed","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"41.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2014-06-12","8.0","No","0.0","Omitted","4.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","4"
"60.0","26.0","20.0","8.0","0.0","0.0","20.0","8.0","70.0","13.0","180000.0","20.0","2014-03-28","30.0","No","0.0","Closed","35.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","5.0","No","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","2013-07-22","9.0","No","0.0","Omitted","18.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","4"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6777.0","2.0","2014-03-17","3.0","No","0.0","Closed","1.0","No","0.0","No","0.0","No","0.0","00540000000yYaDAAU","2.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","1.0","No","0.0","2"
"84.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","21.0","8.0","125000.0","8.0","2013-10-15","20.0","No","0.0","Commit","8.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","2"
"63.0","6.0","0.0","0.0","0.0","0.0","66.0","9.0","0.0","0.0","70000.0","9.0","2014-03-31","9.0","No","0.0","Commit","9.0","Yes","6.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","3.0","No","0.0","2"
"36.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","33.0","11.0","205000.0","12.0","2013-12-04","15.0","No","0.0","Closed","6.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","null","3.0","No","0.0","2"
"0.0","1.0","97.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2013-12-31","2.0","No","0.0","Omitted","4.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","No","0.0","4"
