"1-Stage:stage_duration","1-Stage:stage_update_count","2-Stage:stage_duration","2-Stage:stage_update_count","3-Stage:stage_duration","3-Stage:stage_update_count","4-Stage:stage_duration","4-Stage:stage_update_count","5-Stage:stage_duration","5-Stage:stage_update_count","outcome"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"401.0","25.0","0.0","0.0","0.0","0.0","80.0","13.0","0.0","0.0","2"
"35.0","10.0","0.0","0.0","181.0","6.0","0.0","0.0","0.0","0.0","4"
"15.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"41.0","13.0","0.0","0.0","0.0","0.0","90.0","20.0","0.0","2.0","2"
"46.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"111.0","29.0","0.0","0.0","0.0","0.0","101.0","36.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"62.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"76.0","10.0","253.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","5.0","0.0","0.0","4.0","2.0","0.0","0.0","61.0","3.0","4"
"26.0","9.0","0.0","0.0","224.0","10.0","0.0","0.0","0.0","0.0","4"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2"
"5.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","3.0","2"
"3.0","6.0","0.0","0.0","43.0","2.0","0.0","0.0","0.0","0.0","4"
"14.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"31.0","10.0","0.0","0.0","0.0","0.0","74.0","2.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","374.0","15.0","0.0","0.0","0.0","0.0","4"
"142.0","6.0","0.0","0.0","0.0","0.0","272.0","15.0","0.0","0.0","4"
"16.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","2"
"4.0","73.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","11.0","2"
"8.0","8.0","0.0","0.0","238.0","10.0","32.0","8.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","78.0","16.0","0.0","0.0","2"
"100.0","16.0","0.0","0.0","0.0","0.0","60.0","7.0","0.0","0.0","4"
"7.0","20.0","0.0","0.0","100.0","32.0","0.0","0.0","0.0","0.0","2"
"2.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","3.0","2"
"109.0","4.0","118.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"3.0","2.0","0.0","0.0","0.0","0.0","31.0","6.0","0.0","0.0","3"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"126.0","31.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"12.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"15.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"112.0","49.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","12.0","2"
"0.0","3.0","0.0","0.0","618.0","24.0","0.0","0.0","0.0","0.0","4"
"136.0","19.0","0.0","0.0","14.0","4.0","31.0","2.0","0.0","0.0","2"
"14.0","7.0","0.0","0.0","0.0","0.0","40.0","7.0","0.0","0.0","2"
"318.0","23.0","0.0","0.0","161.0","1.0","0.0","0.0","0.0","0.0","4"
"164.0","12.0","0.0","0.0","0.0","0.0","194.0","61.0","13.0","1.0","2"
"0.0","5.0","0.0","0.0","48.0","3.0","0.0","0.0","0.0","0.0","4"
"4.0","3.0","0.0","0.0","0.0","0.0","102.0","16.0","48.0","42.0","2"
"18.0","29.0","85.0","6.0","0.0","0.0","20.0","9.0","0.0","0.0","2"
"14.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"483.0","10.0","0.0","0.0","287.0","13.0","0.0","0.0","0.0","0.0","4"
"29.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"164.0","10.0","69.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"23.0","15.0","0.0","0.0","0.0","0.0","32.0","2.0","15.0","2.0","2"
"202.0","11.0","0.0","0.0","122.0","4.0","0.0","0.0","0.0","0.0","2"
"2.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","6.0","2"
"74.0","12.0","0.0","0.0","0.0","0.0","676.0","5.0","0.0","0.0","4"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"4.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","124.0","17.0","24.0","3.0","2"
"83.0","10.0","0.0","0.0","101.0","9.0","0.0","0.0","0.0","0.0","4"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"127.0","1.0","0.0","0.0","0.0","0.0","40.0","4.0","0.0","0.0","4"
"38.0","19.0","0.0","0.0","23.0","4.0","0.0","0.0","0.0","0.0","2"
"47.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","11.0","2"
"46.0","3.0","7.0","4.0","269.0","6.0","0.0","0.0","0.0","0.0","4"
"18.0","9.0","0.0","0.0","219.0","19.0","32.0","13.0","36.0","12.0","2"
"89.0","4.0","0.0","0.0","27.0","3.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","242.0","11.0","0.0","0.0","0.0","0.0","4"
"13.0","15.0","0.0","0.0","0.0","0.0","815.0","29.0","0.0","0.0","4"
"50.0","24.0","0.0","0.0","70.0","3.0","0.0","0.0","0.0","0.0","2"
"262.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","55.0","2.0","2"
"0.0","4.0","0.0","0.0","612.0","10.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","5.0","0.0","0.0","93.0","12.0","0.0","0.0","0.0","0.0","4"
"0.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"44.0","13.0","0.0","0.0","0.0","0.0","35.0","2.0","14.0","2.0","2"
"0.0","4.0","0.0","0.0","31.0","4.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"117.0","9.0","333.0","9.0","31.0","5.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"50.0","46.0","0.0","0.0","0.0","0.0","158.0","21.0","0.0","0.0","2"
"62.0","8.0","335.0","25.0","18.0","2.0","210.0","19.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"24.0","4.0","0.0","0.0","10.0","19.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","7.0","0.0","0.0","54.0","5.0","0.0","0.0","0.0","0.0","2"
"204.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"12.0","5.0","0.0","0.0","0.0","0.0","9.0","3.0","19.0","5.0","2"
"2.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"53.0","20.0","0.0","0.0","0.0","0.0","7.0","2.0","44.0","12.0","2"
"17.0","13.0","0.0","0.0","0.0","0.0","1105.0","14.0","0.0","0.0","4"
"52.0","4.0","0.0","0.0","0.0","0.0","217.0","17.0","0.0","0.0","2"
"41.0","4.0","0.0","0.0","0.0","0.0","14.0","20.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"49.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"11.0","15.0","0.0","0.0","35.0","3.0","0.0","0.0","61.0","17.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"33.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","10.0","2"
"19.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","7.0","2"
"90.0","5.0","0.0","0.0","0.0","0.0","21.0","9.0","0.0","0.0","2"
"28.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"222.0","42.0","0.0","0.0","0.0","0.0","68.0","19.0","4.0","15.0","2"
"38.0","13.0","15.0","21.0","225.0","133.0","0.0","0.0","0.0","0.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"125.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","4.0","2"
"45.0","8.0","0.0","0.0","0.0","0.0","36.0","14.0","0.0","0.0","2"
"0.0","4.0","77.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"4.0","5.0","4.0","4.0","0.0","0.0","19.0","4.0","0.0","0.0","2"
"1.0","6.0","0.0","0.0","0.0","0.0","129.0","14.0","0.0","0.0","4"
"0.0","2.0","0.0","0.0","0.0","0.0","90.0","3.0","0.0","0.0","2"
"102.0","5.0","0.0","0.0","0.0","0.0","117.0","17.0","13.0","4.0","2"
"59.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","26.0","0.0","0.0","22.0","2.0","174.0","62.0","0.0","0.0","4"
"0.0","8.0","558.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"14.0","6.0","279.0","14.0","50.0","3.0","17.0","4.0","0.0","0.0","4"
"19.0","2.0","0.0","0.0","181.0","8.0","0.0","0.0","0.0","0.0","4"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"8.0","6.0","0.0","0.0","137.0","2.0","0.0","0.0","0.0","0.0","4"
"91.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","26.0","42.0","2"
"6.0","1.0","0.0","0.0","13.0","4.0","0.0","0.0","0.0","0.0","2"
"26.0","18.0","0.0","0.0","42.0","8.0","13.0","2.0","0.0","0.0","2"
"125.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"14.0","3.0","0.0","0.0","0.0","0.0","118.0","4.0","0.0","0.0","3"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","3.0","0.0","0.0","0.0","0.0","11.0","7.0","0.0","0.0","4"
"0.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"111.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","9.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"67.0","5.0","0.0","0.0","0.0","0.0","590.0","8.0","0.0","0.0","2"
"7.0","8.0","0.0","0.0","188.0","33.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","9.0","1.0","24.0","5.0","0.0","0.0","0.0","0.0","4"
"68.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","208.0","12.0","0.0","0.0","0.0","0.0","4"
"151.0","33.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","7.0","4"
"0.0","8.0","0.0","0.0","67.0","12.0","33.0","18.0","18.0","9.0","2"
"132.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","2.0","0.0","0.0","0.0","0.0","128.0","10.0","5.0","3.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"36.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","3.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"21.0","20.0","0.0","0.0","43.0","12.0","129.0","52.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"46.0","16.0","0.0","0.0","0.0","0.0","140.0","16.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"73.0","3.0","0.0","0.0","958.0","21.0","0.0","0.0","0.0","0.0","4"
"14.0","5.0","0.0","0.0","37.0","1.0","0.0","0.0","0.0","0.0","4"
"49.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","89.0","16.0","2"
"133.0","70.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"33.0","8.0","0.0","0.0","0.0","0.0","221.0","40.0","0.0","0.0","3"
"68.0","8.0","0.0","0.0","0.0","0.0","24.0","4.0","0.0","0.0","2"
"35.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","39.0","27.0","2"
"7.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"108.0","16.0","38.0","6.0","0.0","0.0","51.0","3.0","0.0","0.0","2"
"5.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2"
"42.0","5.0","0.0","0.0","0.0","0.0","27.0","3.0","0.0","0.0","2"
"42.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","11.0","2"
"216.0","60.0","0.0","0.0","0.0","0.0","0.0","1.0","34.0","32.0","2"
"75.0","15.0","0.0","0.0","0.0","0.0","91.0","7.0","0.0","0.0","2"
"63.0","6.0","0.0","0.0","32.0","2.0","0.0","0.0","0.0","0.0","4"
"45.0","12.0","0.0","0.0","534.0","11.0","0.0","0.0","0.0","0.0","3"
"25.0","46.0","0.0","0.0","487.0","44.0","237.0","14.0","0.0","0.0","4"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"34.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","2.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"183.0","24.0","0.0","0.0","0.0","0.0","83.0","64.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"151.0","8.0","119.0","8.0","0.0","0.0","96.0","7.0","0.0","0.0","4"
"0.0","16.0","0.0","0.0","105.0","7.0","30.0","8.0","0.0","0.0","2"
"86.0","7.0","0.0","0.0","46.0","9.0","34.0","7.0","7.0","4.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"125.0","2.0","0.0","0.0","0.0","0.0","76.0","8.0","0.0","0.0","2"
"45.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","38.0","25.0","2"
"2.0","4.0","0.0","0.0","0.0","0.0","26.0","4.0","0.0","0.0","2"
"4.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"538.0","54.0","90.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"77.0","5.0","72.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"421.0","156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","2.0","3.0","3.0","7.0","10.0","2"
"0.0","4.0","0.0","0.0","219.0","6.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"272.0","26.0","0.0","0.0","100.0","39.0","0.0","0.0","0.0","0.0","2"
"36.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","1.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","138.0","10.0","0.0","0.0","2"
"99.0","4.0","25.0","1.0","0.0","0.0","51.0","6.0","10.0","2.0","2"
"27.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0","12.0","2"
"2.0","8.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"9.0","4.0","0.0","0.0","104.0","4.0","0.0","0.0","0.0","0.0","4"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2"
"199.0","17.0","84.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"0.0","12.0","0.0","0.0","40.0","5.0","0.0","0.0","0.0","0.0","2"
"6.0","5.0","0.0","0.0","0.0","0.0","7.0","1.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","9.0","0.0","0.0","107.0","3.0","0.0","0.0","0.0","0.0","4"
"39.0","12.0","259.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","551.0","12.0","0.0","0.0","0.0","0.0","2"
"176.0","27.0","0.0","0.0","0.0","0.0","95.0","8.0","0.0","0.0","2"
"29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"24.0","31.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","2"
"1.0","11.0","0.0","0.0","101.0","8.0","0.0","0.0","0.0","0.0","2"
"0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"148.0","40.0","0.0","0.0","526.0","23.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","23.0","0.0","0.0","0.0","0.0","21.0","2.0","21.0","23.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","28.0","0.0","0.0","393.0","16.0","0.0","0.0","53.0","18.0","2"
"23.0","23.0","0.0","0.0","452.0","33.0","0.0","0.0","0.0","0.0","4"
"143.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"129.0","51.0","0.0","0.0","0.0","0.0","44.0","13.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"18.0","4.0","0.0","0.0","17.0","8.0","0.0","0.0","0.0","0.0","2"
"330.0","36.0","284.0","35.0","36.0","19.0","0.0","0.0","9.0","3.0","2"
"14.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","3.0","2"
"90.0","3.0","0.0","0.0","0.0","0.0","29.0","3.0","0.0","0.0","4"
"210.0","64.0","0.0","0.0","0.0","0.0","0.0","0.0","102.0","71.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"241.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","10.0","2"
"216.0","9.0","0.0","0.0","0.0","0.0","35.0","5.0","0.0","0.0","2"
"19.0","5.0","0.0","0.0","0.0","0.0","303.0","58.0","36.0","10.0","2"
"0.0","80.0","0.0","0.0","22.0","6.0","0.0","0.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","83.0","2"
"12.0","16.0","212.0","8.0","0.0","0.0","118.0","8.0","16.0","3.0","2"
"0.0","57.0","0.0","0.0","0.0","0.0","17.0","57.0","0.0","0.0","2"
"84.0","10.0","0.0","0.0","0.0","0.0","36.0","7.0","0.0","0.0","2"
"100.0","7.0","0.0","0.0","0.0","0.0","55.0","8.0","0.0","0.0","2"
"323.0","11.0","7.0","2.0","0.0","0.0","33.0","2.0","0.0","0.0","4"
"10.0","8.0","0.0","0.0","0.0","0.0","21.0","4.0","20.0","5.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","900.0","14.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"119.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"4.0","2.0","0.0","0.0","176.0","6.0","60.0","8.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"36.0","5.0","0.0","0.0","39.0","6.0","0.0","0.0","0.0","0.0","2"
"149.0","5.0","0.0","0.0","290.0","20.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"0.0","21.0","0.0","0.0","0.0","0.0","287.0","50.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","15.0","0.0","0.0","113.0","1.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","39.0","0.0","0.0","0.0","0.0","13.0","3.0","0.0","0.0","2"
"0.0","21.0","0.0","0.0","55.0","11.0","0.0","0.0","0.0","0.0","4"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"96.0","7.0","0.0","0.0","0.0","0.0","94.0","9.0","0.0","0.0","2"
"44.0","21.0","0.0","0.0","0.0","0.0","19.0","8.0","0.0","0.0","2"
"33.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"60.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","4"
"0.0","50.0","0.0","0.0","208.0","13.0","0.0","0.0","0.0","0.0","4"
"31.0","34.0","0.0","0.0","118.0","4.0","0.0","0.0","0.0","0.0","3"
"336.0","25.0","0.0","0.0","0.0","0.0","33.0","14.0","0.0","0.0","2"
"19.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"10.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"163.0","10.0","25.0","1.0","0.0","0.0","16.0","4.0","13.0","5.0","2"
"9.0","9.0","0.0","0.0","0.0","0.0","206.0","7.0","0.0","0.0","2"
"49.0","20.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","4"
"32.0","2.0","0.0","0.0","0.0","0.0","55.0","4.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"63.0","6.0","0.0","0.0","0.0","0.0","66.0","9.0","0.0","0.0","2"
"34.0","5.0","97.0","3.0","52.0","4.0","57.0","2.0","0.0","0.0","4"
"6.0","22.0","0.0","0.0","0.0","0.0","0.0","2.0","75.0","43.0","2"
"2.0","2.0","0.0","0.0","214.0","6.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","359.0","32.0","0.0","0.0","4"
"91.0","7.0","0.0","0.0","0.0","0.0","38.0","9.0","14.0","7.0","2"
"62.0","24.0","62.0","3.0","0.0","0.0","122.0","52.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","25.0","0.0","0.0","64.0","1.0","0.0","0.0","0.0","0.0","2"
"4.0","4.0","0.0","0.0","0.0","0.0","41.0","2.0","0.0","0.0","2"
"6.0","6.0","0.0","0.0","191.0","17.0","0.0","0.0","0.0","0.0","4"
"2.0","18.0","0.0","0.0","129.0","47.0","0.0","0.0","0.0","0.0","4"
"41.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","2"
